Date,Open,High,Low,Close,Volume
2020-02-10 00:00:00+00:00,25.07,25.907,24.031,24.555,566537.57
2020-02-10 12:00:00+00:00,24.554,25.636,24.38,25.189,838554.29
2020-02-11 00:00:00+00:00,25.19,25.264,24.25,24.975,826427.82
2020-02-11 12:00:00+00:00,24.974,25.864,24.81,25.705,956634.17
2020-02-12 00:00:00+00:00,25.705,26.087,25.347,25.862,619757.45
2020-02-12 12:00:00+00:00,25.869,26.98,25.373,26.451,691528.02
2020-02-13 00:00:00+00:00,26.452,27.397,24.58,24.951,877686.84
2020-02-13 12:00:00+00:00,24.978,26.38,24.836,25.456,574068.58
2020-02-14 00:00:00+00:00,25.455,26.161,25.043,25.591,731186.76
2020-02-14 12:00:00+00:00,25.595,26.697,25.591,26.384,540050.27
2020-02-15 00:00:00+00:00,26.373,26.6,25.512,26.361,584217.95
2020-02-15 12:00:00+00:00,26.366,26.44,23.25,24.239,1017062.97
2020-02-16 00:00:00+00:00,24.225,25.302,23.741,24.224,610226.63
2020-02-16 12:00:00+00:00,24.222,24.428,21.78,23.389,1164799.19
2020-02-17 00:00:00+00:00,23.355,23.554,21.519,22.197,1022989.5
2020-02-17 12:00:00+00:00,22.201,23.623,21.68,23.452,1013484.28
2020-02-18 00:00:00+00:00,23.462,24.063,22.827,23.44,575017.77
2020-02-18 12:00:00+00:00,23.443,24.519,22.726,24.094,718646.49
2020-02-19 00:00:00+00:00,24.107,24.392,23.693,24.058,632137.59
2020-02-19 12:00:00+00:00,24.054,24.321,21.391,22.367,779204.72
2020-02-20 00:00:00+00:00,22.362,22.723,21.781,21.861,566852.09
2020-02-20 12:00:00+00:00,21.872,22.376,21.0,22.191,678127.95
2020-02-21 00:00:00+00:00,22.172,22.933,21.857,22.276,481567.95
2020-02-21 12:00:00+00:00,22.277,22.632,21.815,22.209,491401.42
2020-02-22 00:00:00+00:00,22.221,22.273,21.51,21.979,398391.74
2020-02-22 12:00:00+00:00,21.982,22.374,21.799,22.008,337720.68
2020-02-23 00:00:00+00:00,22.007,22.99,21.977,22.662,557536.43
2020-02-23 12:00:00+00:00,22.66,22.997,22.6,22.868,449714.2
2020-02-24 00:00:00+00:00,22.871,23.288,22.192,22.851,636908.35
2020-02-24 12:00:00+00:00,22.854,22.912,21.512,22.11,633146.8
2020-02-25 00:00:00+00:00,22.111,22.13,20.88,21.453,560173.63
2020-02-25 12:00:00+00:00,21.446,21.589,20.139,20.34,884243.55
2020-02-26 00:00:00+00:00,20.345,20.547,18.9,19.162,1001515.46
2020-02-26 12:00:00+00:00,19.16,19.799,17.87,18.729,1292529.05
2020-02-27 00:00:00+00:00,18.723,19.11,17.701,18.973,873159.3
2020-02-27 12:00:00+00:00,18.97,19.635,18.681,19.154,811727.16
2020-02-28 00:00:00+00:00,19.15,19.755,18.112,18.278,849904.0
2020-02-28 12:00:00+00:00,18.294,19.22,17.92,19.001,868209.47
2020-02-29 00:00:00+00:00,19.001,20.3,18.802,20.104,888931.87
2020-02-29 12:00:00+00:00,20.11,20.128,19.236,19.257,845616.3
2020-03-01 00:00:00+00:00,19.25,19.913,19.15,19.659,1079809.93
2020-03-01 12:00:00+00:00,19.661,19.882,18.5,18.9,1051206.58
2020-03-02 00:00:00+00:00,18.909,19.674,18.768,19.581,909866.38
2020-03-02 12:00:00+00:00,19.578,20.051,19.332,19.9,872302.57
2020-03-03 00:00:00+00:00,19.901,20.382,19.543,20.176,806818.58
2020-03-03 12:00:00+00:00,20.178,20.245,19.33,19.685,800206.47
2020-03-04 00:00:00+00:00,19.684,20.273,19.622,19.831,797720.41
2020-03-04 12:00:00+00:00,19.849,20.107,19.54,19.969,601303.8
2020-03-05 00:00:00+00:00,19.969,21.472,19.965,21.303,1086237.69
2020-03-05 12:00:00+00:00,21.306,21.456,20.6,20.754,869254.02
2020-03-06 00:00:00+00:00,20.75,21.77,20.692,21.563,1028449.38
2020-03-06 12:00:00+00:00,21.561,21.566,20.855,21.379,631219.88
2020-03-07 00:00:00+00:00,21.379,21.5,20.885,21.119,552537.5
2020-03-07 12:00:00+00:00,21.119,21.246,19.778,20.269,841443.68
2020-03-08 00:00:00+00:00,20.27,20.27,19.226,19.337,764176.57
2020-03-08 12:00:00+00:00,19.337,19.346,16.715,16.897,1523321.28
2020-03-09 00:00:00+00:00,16.886,17.465,16.261,16.741,1518886.38
2020-03-09 12:00:00+00:00,16.745,17.164,15.628,16.589,1927874.63
2020-03-10 00:00:00+00:00,16.603,17.295,16.383,17.075,1071145.89
2020-03-10 12:00:00+00:00,17.079,17.45,16.289,16.85,1346775.52
2020-03-11 00:00:00+00:00,16.868,17.129,16.239,16.444,916593.57
2020-03-11 12:00:00+00:00,16.444,16.637,15.423,16.591,1240916.56
2020-03-12 00:00:00+00:00,16.591,16.628,9.65,11.341,2961141.94
2020-03-12 12:00:00+00:00,11.378,12.59,8.873,9.277,5490687.14
2020-03-13 00:00:00+00:00,9.23,10.867,6.236,10.079,6254103.05
2020-03-13 12:00:00+00:00,10.079,11.708,9.001,10.958,5326959.66
2020-03-14 00:00:00+00:00,10.952,11.3,10.295,10.894,1544043.46
2020-03-14 12:00:00+00:00,10.895,10.895,9.875,10.135,1228271.9
2020-03-15 00:00:00+00:00,10.14,10.755,9.971,10.668,866327.41
2020-03-15 12:00:00+00:00,10.674,11.329,10.134,10.393,1206807.82
2020-03-16 00:00:00+00:00,10.388,10.404,8.38,8.642,2177914.44
2020-03-16 12:00:00+00:00,8.647,9.8,8.518,9.422,2408051.1
2020-03-17 00:00:00+00:00,9.432,10.493,9.326,10.08,1405321.47
2020-03-17 12:00:00+00:00,10.084,10.531,9.643,10.241,1271302.54
2020-03-18 00:00:00+00:00,10.237,10.425,9.771,9.995,945666.3
2020-03-18 12:00:00+00:00,9.994,10.409,9.658,10.392,1183114.52
2020-03-19 00:00:00+00:00,10.393,11.158,10.245,11.044,1206077.51
2020-03-19 12:00:00+00:00,11.049,12.699,10.939,12.267,1762085.26
2020-03-20 00:00:00+00:00,12.263,13.697,11.982,12.968,1278070.66
2020-03-20 12:00:00+00:00,12.97,13.116,10.307,11.911,1749989.91
2020-03-21 00:00:00+00:00,11.912,12.31,11.272,11.71,1201554.6
2020-03-21 12:00:00+00:00,11.714,12.439,11.668,12.101,1098201.37
2020-03-22 00:00:00+00:00,12.105,12.483,11.83,11.934,1132563.79
2020-03-22 12:00:00+00:00,11.937,11.97,11.02,11.16,1319356.56
2020-03-23 00:00:00+00:00,11.159,11.422,10.765,11.095,874168.59
2020-03-23 12:00:00+00:00,11.095,12.52,11.094,12.172,1393070.8
2020-03-24 00:00:00+00:00,12.174,12.575,11.906,12.419,961486.58
2020-03-24 12:00:00+00:00,12.419,12.475,11.98,12.404,777534.49
2020-03-25 00:00:00+00:00,12.4,12.708,11.96,12.115,1095801.07
2020-03-25 12:00:00+00:00,12.116,12.471,12.05,12.304,653118.92
2020-03-26 00:00:00+00:00,12.307,12.468,12.177,12.267,410433.38
2020-03-26 12:00:00+00:00,12.269,13.267,12.1,13.202,678816.47
2020-03-27 00:00:00+00:00,13.201,13.386,12.801,12.947,832623.07
2020-03-27 12:00:00+00:00,12.947,13.045,12.039,12.317,663662.76
2020-03-28 00:00:00+00:00,12.3,12.348,11.809,12.154,752519.15
2020-03-28 12:00:00+00:00,12.154,12.234,11.61,12.175,572594.23
2020-03-29 00:00:00+00:00,12.177,12.228,11.712,11.833,342664.18
2020-03-29 12:00:00+00:00,11.833,11.934,11.26,11.267,619693.39
2020-03-30 00:00:00+00:00,11.273,12.226,11.225,12.17,695537.3
2020-03-30 12:00:00+00:00,12.17,12.424,11.933,12.123,537959.49
2020-03-31 00:00:00+00:00,12.128,12.75,12.1,12.515,729858.66
2020-03-31 12:00:00+00:00,12.515,12.719,12.385,12.536,596637.27
2020-04-01 00:00:00+00:00,12.539,12.558,12.222,12.302,581031.97
2020-04-01 12:00:00+00:00,12.302,12.748,11.96,12.706,828112.98
2020-04-02 00:00:00+00:00,12.706,12.984,12.5,12.94,639145.42
2020-04-02 12:00:00+00:00,12.938,13.755,12.737,13.008,1227873.33
2020-04-03 00:00:00+00:00,13.015,13.578,12.942,13.511,675165.04
2020-04-03 12:00:00+00:00,13.513,13.516,12.912,13.359,689053.65
2020-04-04 00:00:00+00:00,13.361,14.051,13.136,13.438,1181123.45
2020-04-04 12:00:00+00:00,13.438,14.051,13.427,13.781,1083764.13
2020-04-05 00:00:00+00:00,13.776,13.969,13.611,13.67,639858.65
2020-04-05 12:00:00+00:00,13.672,13.751,13.411,13.699,532359.02
2020-04-06 00:00:00+00:00,13.696,14.323,13.639,14.247,872577.27
2020-04-06 12:00:00+00:00,14.247,15.232,14.191,15.189,1072886.68
2020-04-07 00:00:00+00:00,15.189,15.512,14.726,15.24,1076335.32
2020-04-07 12:00:00+00:00,15.24,15.424,14.25,14.725,1164716.01
2020-04-08 00:00:00+00:00,14.728,15.377,14.567,14.955,935210.45
2020-04-08 12:00:00+00:00,14.952,15.184,14.81,15.098,556110.1
2020-04-09 00:00:00+00:00,15.102,15.218,14.787,14.882,604020.8
2020-04-09 12:00:00+00:00,14.884,15.17,14.611,15.013,653962.56
2020-04-10 00:00:00+00:00,15.012,15.082,13.8,13.934,1026911.63
2020-04-10 12:00:00+00:00,13.931,13.996,13.455,13.708,876593.38
2020-04-11 00:00:00+00:00,13.708,14.09,13.652,13.979,532631.11
2020-04-11 12:00:00+00:00,13.983,14.008,13.519,13.804,630697.8
2020-04-12 00:00:00+00:00,13.812,13.999,13.639,13.955,402854.43
2020-04-12 12:00:00+00:00,13.957,14.846,13.952,14.287,1187634.87
2020-04-13 00:00:00+00:00,14.282,14.978,13.5,14.708,2133428.67
2020-04-13 12:00:00+00:00,14.703,15.075,14.042,15.0,1888320.92
2020-04-14 00:00:00+00:00,15.001,15.72,14.763,15.46,2692347.17
